name,url,price,parcels,store_name
Estante Decorativa MovelBento ESM209 com 5 Nichos,http://www.schumann.com.br/estante-decorativa-movelbento-esm209-com-5-nichos/p,78.2,1,Schumann
Sofá Retrátil DiMércuri Veloster de Canto 2 Lugares com Chaise e Pillow,http://www.schumann.com.br/sofa-retratil-dimercuri-veloster-de-canto-2-lugares-com-chaise-e-pillow/p,276.17,1,Schumann
Gabinete para Banheiro Suspenso com Espelheira e Cuba Balcony UP 45cm,http://www.schumann.com.br/gabinete-para-banheiro-suspenso-com-espelheira-e-cuba-balcony-up-44cm/p,224.64,1,Schumann
Guarda-Roupa THB Unique 6 Portas e 4 Gavetas com Espelho,http://www.schumann.com.br/guardaroupa-thb-unique-6-portas-e-4-gavetas-com-espelho/p,201.63,1,Schumann
Sofá Somopar Optimus 4 Lugares Suede Assento Retrátil,http://www.schumann.com.br/sofa-somopar-optimus-4-lugares-suede-assento-retratil/p,266.24,1,Schumann
Sapateira Multiuso Doripel Mauí 2 Portas 5 Prateleiras,http://www.schumann.com.br/sapateira-multiuso-doripel-maui-2-portas-5-prateleiras/p,85.7,1,Schumann
Torre Quente Decibal New Madri 63cm 7032,http://www.schumann.com.br/torre-quente-decibal-new-madri-63cm-7032/p,85.7,1,Schumann
Paneleiro Decibal New Madrid 35cm 2 Portas 7033,http://www.schumann.com.br/paneleiro-decibal-new-madri-2-portas-35cm-7033/p,78.2,1,Schumann
Armário Aéreo Decibal New Madrid 80cm 2 Portas 7038,http://www.schumann.com.br/armario-aereo-decibal-new-madri-2-portas-7038/p,158.88,1,Schumann
Balcão para Pia Decibal New Madrid 120cm 2 Portas e 3 Gavetas 7030,http://www.schumann.com.br/balcao-para-pia-decibal-new-madri-2-portas-e-3-gavetas/p,85.7,1,Schumann
Balcão de Canto para Cozinha Decibal New Madrid 92cm 1 Porta 7040,http://www.schumann.com.br/balcao-de-canto-para-cozinha-decibal-new-madri-7040-1-porta/p,85.7,1,Schumann
Balcão de Cozinha Decibal New Madrid 80cm 2 Portas 7036,http://www.schumann.com.br/balcao-de-cozinha-decibal-new-madri-7036-80cm-2-portas/p,295.87,1,Schumann
Cama Box Casal Herval Spain 138 x 188 Molas Maxspring,http://www.schumann.com.br/cama-box-casal-herval-spain-138-x-188-molas-maxspring/p,227.57,1,Schumann
Cama Box Herval Imperatore Eco Bamboo 158X198x73 cm Molas Pocket,http://www.schumann.com.br/cama-box-herval-imperatore-eco-bamboo-158x198x73-cm-molas-pocket/p,263.14,1,Schumann
"Painel Suspenso Artely Flash para TV até 47\"" com Nichos",http://www.schumann.com.br/painel-para-tv-ate-47-com-nichos-artely-flash/p,72.99,1,Schumann
Cozinha Compacta Decibal Open 8 Portas e 4 Gavetas - Bali/Branco,http://www.schumann.com.br/cozinha-compacta-decibal-open-8-portas-e-4-gavetas/p,115.16,1,Schumann
Conjunto de Mesa Sonetto Nicoli 110x68 cm com 4 Cadeiras Cinza London Preto,http://www.schumann.com.br/conjunto-de-mesa-sonetto-nicoli-110x68-cm-com-4-cadeiras-cinza-london-preto/p,87.37,1,Schumann
Liquidificador Mondial 2 Velocidades + Pulsar NL26 - 220V,http://www.schumann.com.br/liquidificador-mondial-2-velocidades-pulsar-nl26/p,20.24,1,Schumann
Smartphone Motorola Moto Z2 Play Sound Edition 64GB Tela 5.5” 4G 2 Chips Android 7.1 12MP – Platinum,http://www.schumann.com.br/smartphone-motorola-moto-z2-play-sound-edition-64gb-tela-55o-4g-2-chips-android-71-12mp-u-platinum/p,17.36,1,Schumann
